date,mode,count,count_sa,count_ma90,count_sa_ma90
2023-06-03,Subway,2411704,3203835.0526622026,3273592.4555555554,3150859.213648735
2023-06-04,Subway,1988330,3048916.421967723,3257607.0222222223,3149944.3666448877
2023-06-05,Subway,3544106,3239685.336520668,3255055.0888888887,3150688.356900247
2023-06-06,Subway,3929131,3133479.828718977,3256013.644444444,3150446.7111525866
2023-06-07,Subway,3743889,3177660.583734938,3255082.9,3151230.0343755563
2023-06-08,Subway,3268529,3036918.0236302833,3252485.011111111,3149640.3568628356
2023-06-09,Subway,3425232,3116003.2233991288,3265759.4777777777,3148678.92161188
2023-06-10,Subway,2608756,3197803.386554007,3275039.1555555556,3149708.8290837393
2023-06-11,Subway,2075651,3038982.2189148897,3260853.188888889,3148967.071328337
2023-06-12,Subway,3479404,3217803.7824764904,3259766.011111111,3150356.130149207
2023-06-13,Subway,3968160,3206161.8551337165,3260385.9444444445,3151280.8694856903
2023-06-14,Subway,3893073,3142481.2095763283,3259755.777777778,3151248.790962682
2023-06-15,Subway,3928393,3195985.487835586,3262721.0444444446,3152463.5434720865
2023-06-16,Subway,3395938,3134655.5702214716,3273588.433333333,3152265.890300341
2023-06-17,Subway,2399521,3230174.914543742,3279200.0444444446,3153224.9175874293
2023-06-18,Subway,1977582,3183317.503593985,3262922.188888889,3153441.1711732578
2023-06-19,Subway,2636887,3092119.5078749154,3249986.6666666665,3152761.259975513
2023-06-20,Subway,3782810,3318537.237600856,3249824.566666667,3154527.744995461
2023-06-21,Subway,3902298,3142965.2174087274,3251245.7,3154590.13993848
2023-06-22,Subway,3782472,3177714.2085951976,3254003.1666666665,3153406.639559721
2023-06-23,Subway,3470575,3162352.7436566446,3268636.7333333334,3154012.1783604687
2023-06-24,Subway,2467994,3193772.6989186276,3274503.511111111,3154884.451717789
2023-06-25,Subway,2222704,3153115.3239351837,3261452.9111111113,3155283.630254047
2023-06-26,Subway,3341322,3176371.3309408524,3256735.1555555556,3156032.8028234593
2023-06-27,Subway,3744227,3180690.1892892397,3255304.922222222,3156253.9981367663
2023-06-28,Subway,3634270,3095394.6311660493,3252793.6,3154409.471144191
2023-06-29,Subway,3653631,3139113.600695819,3253681.3333333335,3154894.0274966685
2023-06-30,Subway,3259767,3175309.6277636685,3264528.3777777776,3155886.837486333
2023-07-01,Subway,2239529,3111562.780511273,3267749.0888888887,3154853.1727664685
2023-07-02,Subway,1783757,3152283.2178125577,3247593.222222222,3154518.694889045
2023-07-03,Subway,2662052,3122417.1113888277,3233761.777777778,3153999.966728226
2023-07-04,Subway,1791179,2934452.8725064574,3211441.933333333,3152095.5913100834
2023-07-05,Subway,3318379,3402434.5924070133,3210298.688888889,3156449.0037329085
2023-07-06,Subway,3494806,3290653.026937597,3214344.5888888887,3159047.668540976
2023-07-07,Subway,3292266,3224574.252560025,3224332.577777778,3159368.917566969
2023-07-08,Subway,2308794,3184242.7081797505,3229365.5555555555,3159861.033393618
2023-07-09,Subway,1776607,3181266.7717386615,3214186.3,3161283.1089581954
2023-07-10,Subway,3208730,3221365.9344082535,3210529.488888889,3162219.430973215
2023-07-11,Subway,3613670,3223046.1995777427,3210940.4111111113,3163784.2682439387
2023-07-12,Subway,3696737,3146240.159302959,3211700.777777778,3164628.2123937337
2023-07-13,Subway,3648007,3194795.2581377183,3213662.855555556,3165357.604483809
2023-07-14,Subway,3209393,3204343.104184507,3223039.8444444444,3166600.5748991966
2023-07-15,Subway,2326054,3190444.041899558,3228165.4111111113,3168425.162498711
2023-07-16,Subway,1599858,3162414.66801935,3207954.566666667,3169694.0069899578
2023-07-17,Subway,3282092,3235385.62526192,3201509.6666666665,3171443.9962958754
2023-07-18,Subway,3584819,3238623.181866626,3197699.811111111,3172973.7404088085
2023-07-19,Subway,3679343,3166536.5190771087,3194109.922222222,3172830.629712071
2023-07-20,Subway,3711017,3160614.291964767,3196540.5888888887,3173183.3023206107
2023-07-21,Subway,3227154,3186095.5000403267,3204551.855555556,3173149.7092867712
2023-07-22,Subway,2459990,3224610.4721612763,3210515.711111111,3172798.9726861147
2023-07-23,Subway,1984503,3239366.187028283,3192996.1666666665,3172167.3497576984
2023-07-24,Subway,3255379,3223104.3949568127,3185201.2444444443,3171404.1463172315
2023-07-25,Subway,3630414,3243613.8004836887,3181152.1,3170938.452585868
2023-07-26,Subway,3758378,3181529.319810478,3178469.288888889,3170320.38821293
2023-07-27,Subway,3580012,3194664.653260943,3177101.777777778,3170141.092939239
2023-07-28,Subway,3266199,3195570.2514512613,3189170.9,3171152.7328077066
2023-07-29,Subway,2251524,3197809.619665286,3194808.966666667,3171139.0996554177
2023-07-30,Subway,1952433,3214815.7710512723,3175783.1666666665,3170390.6827379446
2023-07-31,Subway,3204920,3198713.3208974623,3167372.7444444443,3170731.7866733973
2023-08-01,Subway,3598379,3191827.1355187073,3162570.277777778,3170912.7886978304
2023-08-02,Subway,3640307,3198927.7239705315,3158740.3444444444,3171472.1606762786
2023-08-03,Subway,3609076,3231401.0815218957,3157070.355555556,3172145.299524751
2023-08-04,Subway,3228510,3225007.01715478,3164463.777777778,3171862.2588996952
2023-08-05,Subway,2364364,3245016.3733384404,3168136.822222222,3173493.95093849
2023-08-06,Subway,1910841,3191920.3808157444,3149775.722222222,3174123.688957186
2023-08-07,Subway,3041001,3219989.8296260866,3139947.3444444444,3174925.9523299364
2023-08-08,Subway,3510047,3233255.5933322133,3134347.7666666666,3176152.8805327727
2023-08-09,Subway,3613062,3226492.3753653117,3129871.322222222,3176544.0368863535
2023-08-10,Subway,3429304,3246853.3981890734,3126605.9,3177823.238366601
2023-08-11,Subway,3311714,3203589.757439887,3135767.4111111113,3177095.6569370786
2023-08-12,Subway,2366787,3199317.5929632257,3140654.311111111,3179290.9948428716
2023-08-13,Subway,1953558,3170451.192348833,3122877.811111111,3179773.067576866
2023-08-14,Subway,3092801,3214733.076125278,3112775.433333333,3180650.392596488
2023-08-15,Subway,3385996,3183409.44946003,3104788.8777777776,3181228.863928877
2023-08-16,Subway,3447648,3182105.241577465,3097738.811111111,3181564.443260298
2023-08-17,Subway,3385056,3178874.8706601816,3093240.222222222,3181864.456797336
2023-08-18,Subway,3182516,3180834.563144881,3102882.933333333,3182302.6346125505
2023-08-19,Subway,2358962,3252738.837970216,3105396.688888889,3184444.775631555
2023-08-20,Subway,1870625,3151801.4863937246,3086495.322222222,3184101.8259254014
2023-08-21,Subway,2971166,3184387.2028457555,3075852.688888889,3184805.1641708342
2023-08-22,Subway,3352769,3186081.973975253,3069102.7444444443,3184922.1862393576
2023-08-23,Subway,3412842,3215976.1066064476,3064141.1555555556,3185467.21246171
2023-08-24,Subway,3297927,3188539.9194235234,3061934.6666666665,3185299.7566239224
2023-08-25,Subway,3034255,3148815.0696661193,3069251.488888889,3187896.6303008297
2023-08-26,Subway,2281885,3198428.7286440167,3072060.3444444444,3182595.2557371263
2023-08-27,Subway,1909806,3170676.5460029626,3071582.8666666667,3184554.1988689965
2023-08-28,Subway,3121505,3258609.780571131,3064989.988888889,3185920.1359211598
2023-08-29,Subway,3401088,3192099.010375779,3059320.0555555555,3186386.8967940696
2023-08-30,Subway,3462970,3207586.170376812,3054528.9777777777,3186963.604869875
2023-08-31,Subway,3450532,3226400.939592123,3052573.888888889,3187389.5416764016
2023-09-01,Subway,3196284,3235718.0328548946,3061291.4444444445,3187743.7970118755
2023-09-02,Subway,2307416,2942961.9338139994,3064836.8444444444,3186566.524921279
2023-09-03,Subway,2013506,3551906.143708723,3047830.177777778,3190035.645001146
2023-09-04,Subway,1879819,3038470.155923619,3025060.0444444446,3188979.981970087
2023-09-05,Subway,3483755,3153108.6989596263,3022169.6666666665,3188707.18325036
2023-09-06,Subway,3712071,3122833.6199774127,3027097.9111111113,3189661.800987551
2023-09-07,Subway,3867746,3090316.0019224207,3032014.7333333334,3189376.387415588
2023-09-08,Subway,3609701,3176103.2849192796,3043136.3444444444,3189135.2751752012
2023-09-09,Subway,2425515,3229790.049339986,3047023.722222222,3191255.362179925
2023-09-10,Subway,1822230,3043438.6675860398,3028610.677777778,3189317.9720144756
2023-09-11,Subway,3596538,3211949.1098376093,3024481.5444444446,3189382.274844519
2023-09-12,Subway,4014480,3165042.4048293987,3025830.511111111,3189632.954791776
2023-09-13,Subway,3938516,3112055.6904627318,3025942.988888889,3188700.4014876327
2023-09-14,Subway,4045169,3137365.290245366,3033156.6666666665,3188730.5094878976
2023-09-15,Subway,3694845,3152459.8394171293,3047549.1555555556,3187867.008653158
2023-09-16,Subway,2446139,3199087.0227187457,3052755.3444444444,3188042.2255323217
2023-09-17,Subway,1988003,3088534.7746906504,3045545.5222222223,3188002.395163608
2023-09-18,Subway,3539047,3205236.337908167,3042837.0444444446,3186743.4962781337
2023-09-19,Subway,4140301,3177868.482906489,3045481.5222222223,3187131.31033922
2023-09-20,Subway,4179861,3132442.400101252,3049896.9555555554,3186628.2902448424
2023-09-21,Subway,4139288,3144913.0132163484,3057327.1,3186434.5154621727
2023-09-22,Subway,3840412,3175392.0717589827,3072576.188888889,3186230.2862715097
2023-09-23,Subway,2116140,3126527.891671116,3071392.144444444,3185934.8703574645
2023-09-24,Subway,1701656,2951941.243638991,3053173.6333333333,3183441.202720777
2023-09-25,Subway,2885921,2986254.925008396,3043636.9,3181280.8108954346
2023-09-26,Subway,3946624,3102046.903234524,3047107.5,3181354.7250295286
2023-09-27,Subway,4074930,3101870.4223230807,3051788.6,3180940.9119364982
2023-09-28,Subway,4051444,3126838.4940837035,3060585.011111111,3180402.343784499
2023-09-29,Subway,2467295,3001030.5472443253,3063115.7444444443,3179174.2078593103
2023-09-30,Subway,2205573,3214927.2141256984,3067802.5888888887,3179870.2522627898
2023-10-01,Subway,1995361,3121024.0256867236,3060394.9111111113,3179854.773532767
2023-10-02,Subway,3649389,3204298.407878814,3081041.688888889,3182853.0572591256
2023-10-03,Subway,4008201,3103785.255493712,3088706.3777777776,3179534.7312934226
2023-10-04,Subway,4026878,3291855.0725166635,3094618.288888889,3179548.0873554125
2023-10-05,Subway,4030304,3133880.044119984,3102818.711111111,3178540.3739283006
2023-10-06,Subway,3639729,3145283.1050580516,3117606.8777777776,3178107.4894491704
2023-10-07,Subway,2199478,3161325.959537548,3122305.4444444445,3177885.924869158
2023-10-08,Subway,2044534,3096809.826103132,3109369.933333333,3176501.968110212
2023-10-09,Subway,2833654,3018784.143189979,3100703.0888888887,3174232.389705904
2023-10-10,Subway,3954925,3128743.1951917782,3103571.8444444444,3174037.9789935574
2023-10-11,Subway,4056504,3065684.459314091,3108110.7,3172603.4145621844
2023-10-12,Subway,4104598,3130871.4013115047,3118057.422222222,3171787.062308039
2023-10-13,Subway,3560964,3136190.2868456924,3131778.644444444,3171184.2428074414
2023-10-14,Subway,2219786,2957633.86873517,3138666.7333333334,3168908.9005931723
2023-10-15,Subway,2013096,3345459.4432604145,3124566.777777778,3170131.9430153775
2023-10-16,Subway,3661144,3142075.373091561,3125414.8333333335,3169059.189584544
2023-10-17,Subway,4021342,3137581.9522753125,3129214.822222222,3168737.4721756345
2023-10-18,Subway,4074460,3098913.394620386,3133253.077777778,3168051.9066495863
2023-10-19,Subway,4121563,3118141.8937596316,3143190.9555555554,3167296.8665798004
2023-10-20,Subway,3616336,3139235.5510622133,3156039.2444444443,3166348.2563453666
2023-10-21,Subway,2438387,3126899.3011394585,3161082.4,3165098.6242799354
2023-10-22,Subway,1983271,3127946.595541376,3146947.8666666667,3164041.3153975415
2023-10-23,Subway,3667240,3174984.2394667133,3147357.0444444446,3163278.764719575
2023-10-24,Subway,4040571,3189172.3245599987,3150492.5222222223,3163363.68699457
2023-10-25,Subway,4120011,3152680.36024137,3156492.511111111,3162897.194849908
2023-10-26,Subway,4142420,3140907.5283216024,3166228.3,3162289.8312595785
2023-10-27,Subway,3853546,3156253.7148115644,3184028.5444444446,3161828.0989834256
2023-10-28,Subway,2743759,3248181.234149481,3192821.0555555555,3162198.8263511835
2023-10-29,Subway,1834459,3073298.583573524,3177593.711111111,3160805.3292698064
2023-10-30,Subway,3623778,3112249.648880562,3177875.922222222,3159921.1349738273
2023-10-31,Subway,4016482,3105708.038575287,3182055.644444444,3158885.360691658
2023-11-01,Subway,4043524,3156904.662754516,3186882.8444444444,3158057.6227053534
2023-11-02,Subway,4082807,3253148.652385081,3196375.033333333,3158370.307541246
2023-11-03,Subway,3808235,3249364.6548193907,3212418.0444444446,3158418.6217799233
2023-11-04,Subway,2588115,3077422.043763756,3219943.311111111,3157146.4180349014
2023-11-05,Subway,2310457,3114588.2107124776,3211826.1555555556,3155975.2889358606
2023-11-06,Subway,3686141,3340252.610274272,3213782.7555555557,3157164.1446796614
2023-11-07,Subway,3655078,3193261.126714299,3214249.6,3156794.908583539
2023-11-08,Subway,4066029,3118915.1881758245,3221324.322222222,3155373.3729167255
2023-11-09,Subway,4020939,3170782.077773868,3229204.6,3155008.8431426585
2023-11-10,Subway,3611367,3135331.267109979,3243033.2666666666,3154297.8839665106
2023-11-11,Subway,2588540,3195146.9357710457,3250088.6222222224,3154572.2811156465
2023-11-12,Subway,1947270,3254520.79371752,3237360.5,3155014.366866672
2023-11-13,Subway,3597029,3125440.549428484,3239705.311111111,3154370.2679774323
2023-11-14,Subway,3991767,3202764.1239043586,3245751.077777778,3154599.811114398
2023-11-15,Subway,4036442,3072947.193510144,3252988.7,3153422.8369238423
2023-11-16,Subway,4048862,3156591.1833770303,3262614.7666666666,3153153.4660375323
2023-11-17,Subway,3741391,3175633.0071674185,3277975.0888888887,3152296.734584168
2023-11-18,Subway,2477547,3173508.083108749,3284718.6666666665,3152537.918992113
2023-11-19,Subway,1943926,3174735.3162460565,3273304.888888889,3152430.6758076716
2023-11-20,Subway,3647283,3138641.797691508,3276577.2666666666,3151903.5627378523
2023-11-21,Subway,3774952,3180235.3124409313,3280600.711111111,3151506.44280268
2023-11-22,Subway,3378351,2970373.6429858916,3281494.311111111,3149082.373064484
2023-11-23,Subway,1628385,2780309.743941907,3265873.533333333,3144987.869445326
2023-11-24,Subway,2457591,2993913.775855541,3267825.822222222,3142715.4810810094
2023-11-25,Subway,2123590,3118725.218805897,3270201.2,3142138.244112154
2023-11-26,Subway,1686490,3086999.3518783962,3254256.5888888887,3140231.461571123
2023-11-27,Subway,3523494,3106321.0000917665,3255616.6555555556,3139278.372567967
2023-11-28,Subway,3916476,2944656.813593583,3260655.611111111,3136356.9352703756
2023-11-29,Subway,4032882,3755100.06168732,3267126.1666666665,3142231.3699603225
2023-11-30,Subway,4072271,3517464.561768747,3276859.355555556,3145361.8869482544
2023-12-01,Subway,3723171,3282816.749116877,3292589.966666667,3149138.0515627307
2023-12-02,Subway,2748170,3264909.7118708305,3300752.9,3145949.2023200877
2023-12-03,Subway,1827959,3129934.1253955383,3300176.677777778,3146965.4686475527
2023-12-04,Subway,3709458,3224922.6592993164,3302684.488888889,3147763.4015402165
2023-12-05,Subway,3991835,3174887.3719208967,3305792.9777777777,3148341.7765618106
2023-12-06,Subway,4116059,3075325.768671265,3308552.011111111,3148175.2184145753
2023-12-07,Subway,4088438,3159557.785491804,3313871.311111111,3147991.3795320485
2023-12-08,Subway,3863961,3162539.68868992,3329854.0444444446,3147244.1533026025
2023-12-09,Subway,2922085,3182462.0681765284,3342074.6555555556,3148788.857753609
2023-12-10,Subway,1838048,3154241.918795959,3322535.8777777776,3148147.6667420347
2023-12-11,Subway,3642743,3187272.0537854633,3318405.466666667,3148394.662841546
2023-12-12,Subway,4051574,3193372.9668369433,3319661.6666666665,3149298.188134593
2023-12-13,Subway,4067457,3043174.517386278,3319909.311111111,3148251.623991715
2023-12-14,Subway,4122091,3152106.8998789317,3324656.488888889,3148247.7024412896
2023-12-15,Subway,3845234,3093419.238479947,3340201.988888889,3147073.615949748
2023-12-16,Subway,2866544,3186668.3660461274,3349963.5555555555,3148163.9891870306
2023-12-17,Subway,1954707,3195185.949343956,3332359.777777778,3148052.3182029836
2023-12-18,Subway,3314782,3144707.277929665,3323187.3444444444,3147683.860369908
2023-12-19,Subway,3912934,3096807.5946836895,3320221.488888889,3147287.918087491
2023-12-20,Subway,3838407,3052974.9267216083,3316878.3666666667,3146266.3837931044
2023-12-21,Subway,3675448,3150376.85374552,3315045.433333333,3145988.436926288
2023-12-22,Subway,3372318,3181659.7354968623,3329002.966666667,3146601.0129687963
2023-12-23,Subway,2244175,3156997.4858461823,3335030.9555555554,3148879.4156599874
2023-12-24,Subway,1657096,3203757.861117082,3321377.3444444444,3151296.1149500846
2023-12-25,Subway,1273729,3138967.222731312,3291678.511111111,3151706.340722271
2023-12-26,Subway,2668642,3339812.450616364,3276053.0888888887,3154350.1410366404
2023-12-27,Subway,2912007,3200984.684127083,3263392.677777778,3155173.987592678
2023-12-28,Subway,3064841,3156667.813079165,3270032.077777778,3156903.2905463986
2023-12-29,Subway,3198885,3229793.3629522384,3281068.8777777776,3157068.4699778045
2023-12-30,Subway,2440211,3083820.4136750367,3286011.6555555556,3156655.0965110078
2023-12-31,Subway,1934651,3190279.7582111266,3266959.011111111,3156499.333736922
2024-01-01,Subway,1648734,2760630.0732022654,3240742.711111111,3152686.4983781283
2024-01-02,Subway,3290639,3729774.011678834,3232562.277777778,3157552.2643688195
2024-01-03,Subway,3555082,3377814.250300228,3227282.033333333,3160262.644437489
2024-01-04,Subway,3560703,3229778.1024282733,3226403.966666667,3161201.4777416023
2024-01-05,Subway,3263064,3199695.653445279,3238221.5888888887,3161627.807673911
2024-01-06,Subway,1942458,3099642.063633792,3237087.4111111113,3161659.276979807
2024-01-07,Subway,1472438,3037655.9209337216,3221962.788888889,3161868.9633991816
2024-01-08,Subway,3303727,3613119.3937941804,3214727.2555555557,3167250.9211614304
2024-01-09,Subway,3353192,2737754.8599194037,3206912.677777778,3163607.258945934
2024-01-10,Subway,3557166,3120898.082578416,3200830.1,3163496.444293345
2024-01-11,Subway,3688916,3248523.52320476,3202251.788888889,3164744.5913640005
2024-01-12,Subway,3365791,3259928.953602792,3214985.177777778,3168103.4256403074
2024-01-13,Subway,2167383,3226129.3421662385,3216699.4777777777,3166777.5356281498
2024-01-14,Subway,1743556,3210977.976090123,3195392.9444444445,3167543.1201059115
2024-01-15,Subway,2169917,2676370.2230993034,3174821.5555555555,3162418.5453372896
2024-01-16,Subway,3235935,3111775.7469011988,3165504.611111111,3162561.460362632
2024-01-17,Subway,3616923,3137547.071614531,3159897.5,3162777.0734499083
2024-01-18,Subway,3655850,3153776.1830563536,3160336.5444444446,3162938.636027621
2024-01-19,Subway,3176408,3115091.4894588,3168536.777777778,3162807.438120058
2024-01-20,Subway,2024041,3083077.8629854666,3168989.777777778,3162308.896647215
2024-01-21,Subway,1576126,3496827.0592972436,3145755.177777778,3165884.927978665
2024-01-22,Subway,3305387,3507532.0604608133,3137586.466666667,3169422.258377563
2024-01-23,Subway,3652488,3231499.83259475,3132391.7666666666,3170298.030292601
2024-01-24,Subway,3666907,3150597.391733109,3127108.288888889,3170405.6954416176
2024-01-25,Subway,3681867,3202840.520602298,3125200.7444444443,3170923.32661707
2024-01-26,Subway,3380816,3155429.9525297447,3132279.1555555556,3169892.7568212952
2024-01-27,Subway,2283244,3224393.3432067083,3137265.6555555556,3171571.587483886
2024-01-28,Subway,1549077,2953819.9793522065,3114213.422222222,3169811.25782246
2024-01-29,Subway,3297571,3305800.7139673713,3106225.5222222223,3172034.509771261
2024-01-30,Subway,3717520,3347759.5715498514,3102603.2555555557,3174155.1198689872
2024-01-31,Subway,3808584,3147082.922095781,3099556.3333333335,3172976.611754661
2024-02-01,Subway,3814682,3220233.606443703,3099627.966666667,3172652.933439376
2024-02-02,Subway,3457807,3187343.481741137,3109291.211111111,3173874.282750236
2024-02-03,Subway,2324038,3293868.8966915943,3109442.111111111,3175866.290372226
2024-02-04,Subway,1742107,3207739.722815167,3087841.7333333334,3174393.924956014
2024-02-05,Subway,3481777,3384802.5862962385,3085916.1666666665,3176522.1633958127
2024-02-06,Subway,3857533,3282750.565664029,3083599.5444444446,3178342.556479015
2024-02-07,Subway,3900992,3251543.5580340773,3082266.8,3179239.906259684
2024-02-08,Subway,3903673,3174567.306691056,3085514.644444444,3179675.8622550294
2024-02-09,Subway,3547321,3215982.488254193,3096167.7666666666,3179907.3683937313
2024-02-10,Subway,2385448,3217480.2882117694,3101036.4111111113,3179495.8072214453
2024-02-11,Subway,1774698,3021836.5896843174,3080788.288888889,3178344.652113177
2024-02-12,Subway,3374596,3264410.378236767,3073930.8333333335,3179029.610494648
2024-02-13,Subway,2273584,2347039.44743872,3054343.5222222223,3170963.9688716317
2024-02-14,Subway,3963628,3197839.4721656684,3053396.4777777777,3171422.2831915054
2024-02-15,Subway,3874860,3170305.4486474716,3054879.466666667,3171363.08809684
2024-02-16,Subway,3504536,3268157.318631471,3066290.4555555554,3172414.746269314
2024-02-17,Subway,2178047,3201715.0807735366,3068891.8,3172714.521430731
2024-02-18,Subway,1850840,3533356.9274444487,3048931.322222222,3177100.2450946523
2024-02-19,Subway,2244741,2615403.1887590797,3031928.9777777777,3170824.3326092977
2024-02-20,Subway,3490990,3552482.4677337212,3033180.5222222223,3177292.2084398298
2024-02-21,Subway,3591484,3199444.203067796,3054992.7333333334,3181949.257985673
2024-02-22,Subway,3588173,3210648.9650073918,3067554.7555555557,3184357.426754027
2024-02-23,Subway,3219121,3091167.406282097,3079727.322222222,3184051.228837095
2024-02-24,Subway,2308808,3284796.2833104935,3086641.966666667,3186248.9725196743
2024-02-25,Subway,1740477,3116358.486623203,3066830.6666666665,3186360.500147802
2024-02-26,Subway,3439079,3344987.2473515836,3061526.2555555557,3190808.616078446
2024-02-27,Subway,3802458,3251368.119509615,3058965.988888889,3185211.594498694
2024-02-28,Subway,3784177,3199228.229147328,3055764.9444444445,3181675.6352473446
2024-02-29,Subway,3905888,3188910.979300754,3057795.1333333333,3180632.237804943
2024-03-01,Subway,3573658,3191017.028661574,3066967.222222222,3179811.2079915074
2024-03-02,Subway,2094029,3088841.4525579507,3069923.5555555555,3179354.622737756
2024-03-03,Subway,1961510,3203344.9493439533,3050501.9111111113,3179114.870404919
2024-03-04,Subway,3539671,3327315.1360947164,3045477.8666666667,3180808.5122290724
2024-03-05,Subway,3819514,3210416.7424589405,3042182.922222222,3182309.5230489355
2024-03-06,Subway,3865589,3127370.03170663,3039706.822222222,3181951.881340211
2024-03-07,Subway,3893731,3163335.171794366,3040037.6,3181960.720041372
2024-03-08,Subway,3685219,3260992.149020539,3048516.8666666667,3182833.2764951936
2024-03-09,Subway,2128635,3114682.57065899,3051745.611111111,3182393.7281825608
2024-03-10,Subway,1803578,3069852.578700897,3031310.4444444445,3181089.0673482884
2024-03-11,Subway,3497588,3267119.9292443646,3025155.0444444446,3181908.4780417043
2024-03-12,Subway,3988438,3266522.2434665617,3024277.0555555555,3184390.119442596
2024-03-13,Subway,4024943,3293334.6296196417,3023197.6333333333,3185959.3164397147
2024-03-14,Subway,4049186,3233175.1711137863,3025463.7666666666,3187512.160135646
2024-03-15,Subway,3643013,3188586.3415985378,3034091.2,3187533.470975118
2024-03-16,Subway,2553056,3307752.8677499085,3040739.5222222223,3188784.214512962
2024-03-17,Subway,1972170,3175681.4714691583,3025821.611111111,3189128.372218956
2024-03-18,Subway,3482565,3193693.151935983,3021039.7333333334,3190204.878410648
2024-03-19,Subway,3869116,3154044.427451667,3021380.9444444445,3191327.8728632047
2024-03-20,Subway,3886104,3176021.3185259984,3023721.566666667,3191612.8113607657
2024-03-21,Subway,3862248,3164128.372223394,3029165.2333333334,3191418.0184355048
2024-03-22,Subway,3581959,3209644.5087625026,3044029.5,3192002.985356797
2024-03-23,Subway,1863863,2913945.1031475263,3046326.9111111113,3188782.84360158
2024-03-24,Subway,1912946,3270593.633889147,3053429.322222222,3190245.3592811115
2024-03-25,Subway,3583716,3256350.4453668697,3063596.811111111,3189318.003667228
2024-03-26,Subway,3969793,3253195.3698562603,3075349.988888889,3189898.122397552
2024-03-27,Subway,4014011,3270556.5869663535,3085896.322222222,3191163.553218521
2024-03-28,Subway,3910547,3166676.298255693,3093803.677777778,3190462.2524996703
2024-03-29,Subway,3372535,2964353.6900315224,3104162.8333333335,3189134.8444591872
2024-03-30,Subway,2526569,3299881.610663456,3110739.7,3190352.6428197683
2024-03-31,Subway,1936295,3319887.228706888,3113934.822222222,3196566.6112142643
2024-04-01,Subway,3321989,3081217.1315371594,3114283.1555555556,3189360.4236571346
2024-04-02,Subway,3900061,3126777.449103009,3118116.2555555557,3186571.125866054
2024-04-03,Subway,3890305,3154334.59084695,3121778.5,3185732.864626262
2024-04-04,Subway,4100733,3282742.08878916,3131085.933333333,3186655.602796749
2024-04-05,Subway,3800800,3475656.4259281247,3151734.177777778,3190833.5401555756
2024-04-06,Subway,2477127,3383292.5568308095,3162897.388888889,3194673.947221099
2024-04-07,Subway,1899641,3103772.117618489,3147296.433333333,3189014.5330413687
2024-04-08,Subway,3506719,3216964.258389683,3149002.288888889,3194339.0819132607
2024-04-09,Subway,4042674,3392644.21283948,3154396.822222222,3197358.483360606
2024-04-10,Subway,3791945,3224271.359075129,3155541.5888888887,3197089.0148702767
2024-04-11,Subway,4000485,3335811.800785115,3162593.7444444443,3197932.157616747
2024-04-12,Subway,3668439,3360659.1498843473,3179272.144444444,3199426.9332580594
2024-04-13,Subway,2535112,3242651.017360335,3188067.211111111,3199778.8559388393
2024-04-14,Subway,2068885,3317448.7191538783,3186944.6333333333,3206901.950339446
2024-04-15,Subway,3704177,3451924.238346892,3192147.322222222,3210681.3780221753
2024-04-16,Subway,4033514,3408346.0088833175,3196776.111111111,3213690.25510294
2024-04-17,Subway,4021256,3349271.47248389,3200836.177777778,3215862.4249854684
2024-04-18,Subway,3966226,3303535.972627895,3209611.933333333,3217956.252576236
2024-04-19,Subway,3705782,3145982.062229845,3228297.9444444445,3218655.1881233957
2024-04-20,Subway,2537525,3248786.1030347836,3238980.1555555556,3215899.1774982563
2024-04-21,Subway,1918237,3128017.653397007,3223567.3777777776,3211682.3507531034
2024-04-22,Subway,3219677,2993503.7110075634,3218758.3666666667,3209037.949402135
2024-04-23,Subway,3522218,2913525.3936795066,3217150.711111111,3206403.8160904283
2024-04-24,Subway,3608010,2923262.600358741,3216330.077777778,3203297.3947543884
2024-04-25,Subway,3723894,2936729.9511372475,3220142.0555555555,3200867.394738917
2024-04-26,Subway,3431590,3035169.5928997938,3232901.4555555554,3198764.9086243953
2024-04-27,Subway,2506779,3089180.223878151,3243542.5888888887,3200268.91134135
2024-04-28,Subway,2084950,3304485.8460197514,3230069.0222222223,3200254.3016974875
2024-04-29,Subway,3323706,3114584.721004797,3225693.311111111,3197663.4700247645
2024-04-30,Subway,3638986,2947646.2913230415,3223808.888888889,3195447.5074606235
2024-05-01,Subway,4032791,3178864.1571082696,3226232.322222222,3194987.8469124516
2024-05-02,Subway,4061242,3164523.6155403275,3232937.1555555556,3194734.2928435537
2024-05-03,Subway,3780888,3219759.5219734856,3249124.3777777776,3193910.8553466857
2024-05-04,Subway,2563658,3175736.1306637446,3258252.722222222,3193555.259878337
2024-05-05,Subway,1889174,3015823.244059996,3240557.1333333333,3189455.4894090453
2024-05-06,Subway,3652105,3324057.863035608,3238274.6,3189914.4593798406
2024-05-07,Subway,4098321,3250083.287719186,3240467.144444444,3189898.2341541196
2024-05-08,Subway,4087477,3225629.6089590793,3242509.4111111113,3190465.593068209
2024-05-09,Subway,4086528,3276847.784308997,3248500.6,3191141.874135485
2024-05-10,Subway,3677268,3139561.616516239,3262854.1555555556,3190276.111116645
2024-05-11,Subway,2648580,3260627.4025067664,3272563.9555555554,3192929.342370228
2024-05-12,Subway,1858872,2984321.3859326867,3255722.577777778,3189817.242455738
2024-05-13,Subway,3703066,3524686.282686742,3271605.711111111,3202902.207291827
