name,lat,lng,population
"Alonzaville, VA",38.9287,-78.5464,276
"Kanauga, OH",38.8411,-82.1495,276
"Dakota, MN",43.9106,-91.3605,276
"Thor, IA",42.6881,-94.0496,276
"Camargito, TX",26.3451,-98.7387,276
"Iliff, CO",40.7592,-103.0661,276
"Imperial, TX",31.2668,-102.6947,276
"Hanover, NM",32.8149,-108.0897,276
"Montrose, IL",39.166,-88.3781,276
"Omaha, IL",37.8901,-88.3053,276
"Bessie, OK",35.3854,-98.9892,275
"Burleigh, NJ",39.049,-74.8465,275
"Soham, NM",35.4168,-105.4985,275
"Alsace Manor, PA",40.3973,-75.8548,275
"Pottawattamie Park, IN",41.7233,-86.8671,275
"Tehuacana, TX",31.7411,-96.5436,275
"Prescott, KS",38.063,-94.6929,275
"Leesburg, NJ",39.2593,-74.9849,275
"Indiahoma, OK",34.6197,-98.7522,275
"Tonalea, AZ",36.3218,-110.9667,275
"New Munich, MN",45.6309,-94.7525,275
"Tarsney Lakes, MO",38.9506,-94.205,275
"Durbin, WV",38.5471,-79.8278,275
"Menominee, IL",42.4747,-90.5429,275
"Parkdale, OR",45.5131,-121.5921,275
"Pine Point, MN",46.9889,-95.3883,275
"Toaville, PR",18.4438,-66.2431,275
"Wells Bridge, NY",42.3712,-75.2432,275
"Stout, IA",42.527,-92.7115,274
"Vergennes, IL",37.9012,-89.3398,274
"Crandall, IN",38.2883,-86.0659,274
"Lodoga, CA",39.3041,-122.5058,274
"Glenford, OH",39.8863,-82.3201,274
"Wolbach, NE",41.4013,-98.394,274
"St. Regis Falls, NY",44.6764,-74.5309,274
"Bradshaw, WV",37.3534,-81.8012,274
"St. Maurice, LA",31.7613,-92.9389,274
"Cleghorn, IA",42.8124,-95.7127,274
"Louviers, CO",39.4799,-105.0033,274
"Augusta, MO",38.5695,-90.8812,274
"Chester, NE",40.0101,-97.6181,274
"Glenbrook, NV",39.0986,-119.9341,274
"Neskowin, OR",45.1208,-123.9766,274
"Edmore, ND",48.4124,-98.4536,274
"Rocky Ridge, OH",41.531,-83.2126,274
"Bentonia, MS",32.6437,-90.3692,274
"Spring Lake, FL",28.4952,-82.3017,274
"Repton, AL",31.4096,-87.2394,274
"Lenapah, OK",36.8514,-95.6357,274
"Olsburg, KS",39.432,-96.6158,274
"Pollock, SD",45.9005,-100.2885,274
"Darrouzett, TX",36.4447,-100.3258,274
"Becenti, NM",35.8123,-108.1708,274
"Glenmont, OH",40.519,-82.0925,273
"St. Marks, FL",30.1656,-84.2078,273
"Tallulah Falls, GA",34.7263,-83.3826,273
"Wilton, AR",33.7388,-94.148,273
"Amherst, NE",40.8383,-99.2696,273
"Akiak, AK",60.9061,-161.2122,273
"North Clarendon, VT",43.5722,-72.9667,273
"Moscow, MD",39.5393,-79.0082,273
"Bluejacket, OK",36.8003,-95.074,273
"Russellville, SC",33.397,-79.9637,273
"Deer Creek, MN",46.3909,-95.3217,273
"Clear Creek, CA",40.3023,-121.0531,273
"Patterson, AR",35.259,-91.235,273
"Riverland, MN",47.3228,-95.9512,273
"New Columbus, PA",41.1732,-76.2868,273
"Nordic, WY",43.0793,-110.9913,273
"Universal, IN",39.6226,-87.4554,273
"Bennett, NC",35.5664,-79.54,273
"Manor Creek, KY",38.2981,-85.5873,273
"Creola, LA",31.43,-92.4829,273
"Harpster, OH",40.7384,-83.2502,273
"Central, AZ",32.8692,-109.7908,273
"Bowers, DE",39.0602,-75.402,273
"Newtonia, MO",36.8794,-94.1836,273
"Gallina, NM",36.2295,-106.8205,273
"Snover, MI",43.4564,-82.9684,273
"Watersmeet, MI",46.2872,-89.1937,273
"Wedgewood, MI",44.1937,-85.4902,273
"Terral, OK",33.8966,-97.9383,273
"Santo, TX",32.6056,-98.2138,272
"Hoskins, NE",42.1126,-97.3045,272
"Hall Summit, LA",32.1768,-93.3055,272
"Toronto, SD",44.5724,-96.6414,272
"Cuyuna, MN",46.5115,-93.9264,272
"Wallace, NE",40.8376,-101.1645,272
"Keyport, WA",47.6999,-122.624,272
"Rossburg, OH",40.2801,-84.6383,272
"Clarksburg, MO",38.6611,-92.666,272
"Keene, KY",37.9431,-84.6411,272
"Kilbourne, IL",40.1519,-90.0115,272
"Foxburg, PA",41.1459,-79.6802,272
"Jaconita, NM",35.8857,-106.0611,272
"Fertile, IA",43.2623,-93.4232,272
"Ghent, KY",38.734,-85.0614,272
"Horn Hill, AL",31.2382,-86.3211,272
"Zena, OK",36.5084,-94.8481,272
"Bluebell, UT",40.3576,-110.2232,272
"Lauderdale, MS",32.5104,-88.5264,271
"Geiger, AL",32.8696,-88.3133,271
"Northfork, WV",37.4196,-81.4274,271
"Ripley, OK",36.0158,-96.9039,271
"Bear Creek, WI",44.5313,-88.7275,271
"Marathon, TX",30.2157,-103.2433,271
"Creighton, MO",38.4966,-94.0721,271
"Campbell, NE",40.2963,-98.7316,271
"Captree, NY",40.6449,-73.2575,271
"Irondale, OH",40.5728,-80.7259,271
"Hunter, ND",47.1904,-97.2131,271
"Grygla, MN",48.2996,-95.6238,271
"Blue Springs, MS",34.3922,-88.8779,271
"Condon, MT",47.5225,-113.6987,271
"St. Thomas, MO",38.367,-92.216,271
"Linndale, OH",41.445,-81.7665,271
"Arcadia, KS",37.6412,-94.624,271
"Perrin, TX",33.0348,-98.0693,271
"Tower, MI",45.3543,-84.2976,271
"Summers, AR",35.9834,-94.4866,271
"Fairview, VA",36.8292,-78.4653,271
"Soldier Creek, SD",43.3237,-100.8883,271
"Pleasure Bend, LA",29.9205,-90.646,271
"Ramer, TN",35.0718,-88.6147,271
"Paisley, OR",42.6926,-120.5452,271
"Keller, VA",37.6211,-75.7644,271
"Kampsville, IL",39.2971,-90.6127,270
"Kellerton, IA",40.7103,-94.0501,270
"Monterey, IN",41.156,-86.4821,270
"Corwith, IA",42.9889,-93.9582,270
"Ladora, IA",41.7557,-92.1859,270
"Industry, TX",29.9715,-96.4992,270
"Spillertown, IL",37.7646,-88.9204,270
"Daisytown, PA",40.3201,-78.9035,270
"Mount Carmel, FL",30.9868,-87.121,270
"Reserve, WI",45.8337,-91.3545,270
"Kremlin, OK",36.5467,-97.8321,270
"Fulton, IN",40.9463,-86.2642,270
"Eagle Nest, NM",36.5496,-105.2591,270
"Rising City, NE",41.198,-97.2972,270
"Piffard, NY",42.8319,-77.8584,270
"Fairfield, TN",36.6208,-86.3425,270
"Dixon, MT",47.3172,-114.3569,270
"Elk City, ID",45.8266,-115.4378,270
"Blue Diamond, NV",36.04,-115.4128,270
"Bigelow, MN",43.5053,-95.6892,269
"Troy Grove, IL",41.4657,-89.0815,269
"Ardentown, DE",39.8083,-75.4809,269
"Woodstock, OH",40.1737,-83.5279,269
"Friesland, WI",43.5886,-89.067,269
"Georgetown, PA",40.6417,-80.4994,269
"Petros, TN",36.1028,-84.4504,269
"Mapleton, KS",38.0155,-94.8834,269
"Brucetown, VA",39.252,-78.0605,269
"Bethany, PA",41.6143,-75.2872,269
"Hayes, LA",30.1112,-92.9236,269
"Pikes Creek, PA",41.3085,-76.1028,269
"Pymatuning North, PA",41.666,-80.4648,269
"Low Moor, IA",41.8029,-90.355,269
"Middleport, PA",40.7278,-76.0868,269
"Young, AZ",34.1189,-110.9559,269
"Mahaffey, PA",40.8747,-78.7276,269
"Mongaup Valley, NY",41.676,-74.7831,269
"Joplin, MT",48.559,-110.773,269
"Tocsin, IN",40.8303,-85.1091,269
"Norris, IL",40.6258,-90.0321,269
"Bunceton, MO",38.7894,-92.7992,269
"Holbrook, NE",40.3047,-100.0099,269
"Maynard, MN",44.9055,-95.4687,269
"Quinby, VA",37.5533,-75.7368,269
"Randolph, IA",40.8731,-95.5647,268
"Steward, IL",41.8493,-89.015,268
"Fair Oaks, IN",41.075,-87.2575,268
"Mallard, IA",42.9394,-94.6834,268
"Alexander, ND",47.8393,-103.6426,268
"Hedley, TX",34.8674,-100.659,268
"Burnett, WI",43.5065,-88.7084,268
"Dix, NE",41.2342,-103.4867,268
"Downsville, WI",44.7709,-91.9257,268
"Lockett, TX",34.0826,-99.3738,268
"Kokomo, MS",31.1991,-90.0008,268
"Cromwell, OK",35.3525,-96.4557,268
"Templeton, PA",40.9185,-79.4603,268
"Spickard, MO",40.2432,-93.5923,268
"Hewitt, MN",46.324,-95.0902,268
"Malcom, IA",41.7061,-92.5553,268
"Fillmore, MO",40.0253,-94.9727,268
"McCune, KS",37.3538,-95.0191,268
"Canadian Shores, OK",35.1743,-95.7425,268
"Elrama, PA",40.2517,-79.9243,268
"Ivanhoe, NC",34.587,-78.2447,268
"Kensington, MN",45.778,-95.6971,267
"Gratiot, OH",39.9515,-82.2168,267
"Enchanted Oaks, TX",32.2667,-96.109,267
"Clayville, NY",42.9748,-75.2489,267
"Willisville, AR",33.5194,-93.2949,267
"Bowlus, MN",45.8191,-94.4072,267
"Sasser, GA",31.7199,-84.3478,267
"Rennert, NC",34.8142,-79.0791,267
"Haworth, OK",33.8405,-94.6571,267
"Millville, MN",44.2448,-92.2958,267
"Stilesville, IN",39.6372,-86.6343,267
"Hillside Colony, MT",48.9789,-112.0704,267
"Bowbells, ND",48.8027,-102.2457,267
"Myra, TX",33.624,-97.3144,267
"Bruning, NE",40.3358,-97.5647,267
"Old Washington, OH",40.0376,-81.4443,267
"Verona, IL",41.2157,-88.505,267
"Elizabethtown, OH",39.1622,-84.8037,267
"Tilghmanton, MD",39.5286,-77.7437,267
"Bascom, OH",41.129,-83.2869,267
"Bug Tussle, OK",35.0293,-95.6836,267
"Brooker, FL",29.8877,-82.3327,266
"La Plant, SD",45.1353,-100.6648,266
"Gainesville, AL",32.8149,-88.1608,266
"McNary, LA",30.9895,-92.5795,266
"Custer, WA",48.9127,-122.6369,266
"La Victoria, TX",26.3478,-98.6296,266
"Stanford, MT",47.1521,-110.219,266
"Hillrose, CO",40.3245,-103.5224,266
"Ridgeway, IA",43.2971,-91.9924,266
"Skyline, MN",44.1406,-94.0341,266
"Midland, LA",30.1805,-92.5014,266
"Dalton, MN",46.1739,-95.9155,266
"Bruce Crossing, MI",46.5394,-89.1779,266
"Fort Washington, CA",36.8793,-119.7613,266
"Wallsburg, UT",40.3869,-111.4194,266
"Freetown, IN",38.9773,-86.1269,266
"Rancho Banquete, TX",27.8093,-97.8455,266
"Columbia Furnace, VA",38.8762,-78.6256,266
"Morganton, GA",34.8749,-84.2442,266
"Ste. Marie, IL",38.93,-88.0278,266
"Ruth, NV",39.2791,-114.9901,266
"Willow Hill, IL",38.9958,-88.0218,266
"Kirkville, MS",34.442,-88.4854,265
"Elliott, IL",40.4662,-88.2769,265
"East Germantown, IN",39.8131,-85.1371,265
"Russell, AR",35.3621,-91.51,265
"Colfax, ND",46.471,-96.8725,265
"Shuqualak, MS",32.9793,-88.5693,265
"Temperanceville, VA",37.8991,-75.5526,265
"Snelling, CA",37.5216,-120.4385,265
"Felts Mills, NY",44.0167,-75.7628,265
"Lake Almanor Peninsula, CA",40.2813,-121.1345,265
"Flemington, WV",39.2666,-80.1285,265
"Sheldon, WI",45.3119,-90.9567,265
"Haugen, WI",45.6078,-91.7788,265
"Olean, MO",38.4103,-92.53,265
"East Worcester, NY",42.6284,-74.6743,265
"Dresbach, MN",43.8893,-91.3438,265
"Edmundson Acres, CA",35.2273,-118.8233,265
"Cressey, CA",37.421,-120.6557,265
"Statesville, TN",36.0198,-86.1206,264
"Potter, WI",44.1203,-88.0989,264
"Geraldine, MT",47.6022,-110.2663,264
"Jeffersonville, IL",38.4425,-88.404,264
"Rickardsville, IA",42.5815,-90.8762,264
"La Motte, IA",42.2956,-90.6233,264
"Joppa, IL",37.207,-88.8447,264
"Cypress, IL",37.3655,-89.0187,264
"Blencoe, IA",41.9303,-96.082,264
"Redwood, MS",32.4734,-90.7969,264
"Yolo, CA",38.7405,-121.8093,264
"Tappen, ND",46.8716,-99.6269,264
"Keener, NC",35.1131,-78.3094,264
"Empire, OH",40.5117,-80.6261,264
"Wyola, MT",45.1154,-107.3738,264
"Swan Valley, ID",43.4445,-111.3287,264
"Dundas, IL",38.8346,-88.0855,264
"Greeley, IA",42.5849,-91.3417,264
"Holy Cross, IA",42.6011,-90.9962,264
"Kellnersville, WI",44.2253,-87.8021,264
"Sunbury, NC",36.4469,-76.6127,264
"South Glastonbury, MT",45.3121,-110.8076,263
"Pachuta, MS",32.0441,-88.8844,263
"Brookside, CO",38.4135,-105.1909,263
"Kunkle, OH",41.636,-84.4943,263
"Jennings, MI",44.3325,-85.2969,263
"Lowell, WI",43.3363,-88.8182,263
"Bud, WV",37.5329,-81.3821,263
"Maytown, AL",33.5499,-87.0001,263
"Pleasant Plains, AR",35.5545,-91.6273,263
"Opdyke, IL",38.2583,-88.7898,263
"Ethan, SD",43.5463,-97.9834,263
"Daviston, SC",33.8862,-79.3718,263
"Rodey, NM",32.6538,-107.1358,263
"Moorhead, IA",41.9233,-95.8514,263
"North Loup, NE",41.4955,-98.7726,263
"Bolton Landing, NY",43.563,-73.6529,263
"Missouri City, MO",39.2383,-94.3026,262
"Cromberg, CA",39.8684,-120.6904,262
"Gorman, MD",39.2923,-79.3527,262
"Grady, AR",34.0787,-91.6976,262
"Sand City, CA",36.6184,-121.8477,262
"Boston, IN",39.7412,-84.8517,262
"Kongiganak, AK",59.9858,-162.8544,262
"Callao, MO",39.7621,-92.6237,262
"Wheeler, WI",45.0441,-91.9037,262
"Dedham, IA",41.9084,-94.8233,262
"Glen Allan, MS",33.0267,-91.0226,262
"Guys Mills, PA",41.6308,-79.976,262
"Holcomb, MS",33.7642,-89.9732,262
"Cumberland, IA",41.2732,-94.8705,262
"Nazareth, TX",34.5416,-102.1021,262
"Anniston, MO",36.8243,-89.3267,262
"Rensselaer, MO",39.6692,-91.5387,262
"Bryant, IN",40.5359,-84.9633,262
"Sandy Ridge, PA",40.8105,-78.2345,262
"Riverdale, MI",43.3828,-84.8392,262
"Guinda, CA",38.8274,-122.1984,262
"Brocton, IL",39.7154,-87.9336,262
"Smoketown, PA",40.0387,-76.204,262
"Farley, MO",39.2883,-94.8285,262
"Keswick, IA",41.4545,-92.2383,262
"La Grande, WA",46.8199,-122.2962,262
"Browntown, WI",42.5788,-89.7894,262
"Bear Dance, MT",47.902,-114.0273,262
"North Bend, PA",41.3473,-77.7026,262
"Amasa, MI",46.2295,-88.4579,262
"Langston, AL",34.5374,-86.0899,261
"Tescott, KS",39.013,-97.8781,261
"Pisgah, IA",41.8305,-95.9262,261
"Ransom, KS",38.6367,-99.9328,261
"Drifting, PA",41.0242,-78.1083,261
"Dodson, LA",32.0808,-92.6587,261
"Lineville, IA",40.587,-93.5232,261
"Morgan Heights, CO",40.2875,-103.8275,261
"Saline, LA",32.1631,-92.9768,261
"Trent, TX",32.4882,-100.1233,261
"Caroleen, NC",35.2811,-81.7913,261
"Emma, MO",38.9751,-93.495,261
"Douglas, NE",40.5932,-96.3882,261
"Belcher, LA",32.7522,-93.8372,261
"Wedderburn, OR",42.4328,-124.4232,261
"Sandy Hook, WI",42.5466,-90.6168,261
"Colony, AL",33.9413,-86.9022,261
"Williston, OH",41.6026,-83.3419,260
"Iaeger, WV",37.4642,-81.8111,260
"Homa Hills, WY",42.9857,-106.3719,260
"Torboy, WA",48.6771,-118.6689,260
"Hanston, KS",38.1229,-99.7127,260
"McCarr, KY",37.6178,-82.1706,260
"Mooar, IA",40.432,-91.4447,260
"Browning, MO",40.0348,-93.16,260
"Bluffton, MN",46.4696,-95.2338,260
"Westport, OR",46.1303,-123.3715,260
"Emeigh, PA",40.6948,-78.787,260
"Hornsby, TN",35.2285,-88.8293,260
"Garciasville, TX",26.3198,-98.6997,260
"Carson, ND",46.4223,-101.5706,260
"Hollansburg, OH",39.9985,-84.793,260
"Stittville, NY",43.2236,-75.289,260
"Edison, WA",48.564,-122.4348,260
"Rochester, TX",33.3142,-99.8565,260
"St. Charles, AR",34.373,-91.1375,260
"Spring Branch, TX",29.8849,-98.4127,260
"Mohawk, MI",47.3078,-88.3542,260
"Rudolph, OH",41.2966,-83.6641,260
"Kimberly, WV",38.1407,-81.2967,260
"Rincon, NM",32.6726,-107.0759,260
"Grand Falls Plaza, MO",37.0355,-94.5379,259
"Weems, VA",37.6554,-76.4497,259
"Lismore, MN",43.7491,-95.9481,259
"Fairlee, MD",39.2268,-76.1654,259
"Hume, MO",38.0906,-94.5827,259
"Havana, TX",26.2507,-98.509,259
"Ryegate, MT",46.2985,-109.2538,259
"St. James, MI",45.7473,-85.5173,259
"Goldsboro, MD",39.0316,-75.7821,259
"Scottsville, TX",32.5317,-94.2464,259
"Jacksontown, OH",39.9606,-82.4129,259
"Venice, LA",29.2875,-89.3637,259
"Laguna Seca, TX",26.2793,-97.9262,259
"Grey Eagle, MN",45.8245,-94.7492,259
"Nuremberg, PA",40.9378,-76.1685,259
"Westbrook, TX",32.3571,-101.0133,259
"Salt Point, NY",41.8061,-73.79,259
"Holley, OR",44.349,-122.7855,259
"Ogema, WI",45.451,-90.2927,259
"Old Hundred, NC",34.8246,-79.5922,259
"Peavine, OK",35.8903,-94.6064,259
"Sanostee, NM",36.4329,-108.873,259
"Rhoadesville, VA",38.2735,-77.9283,259
"Shelby, IN",41.1934,-87.3427,259
"Hainesburg, NJ",40.9577,-75.0503,258
"Taylor, MS",34.2691,-89.5833,258
"Oakford, IL",40.1011,-89.9652,258
"Mifflin, OH",40.7734,-82.3639,258
"Dutton, MT",47.8476,-111.7146,258
"Dover, KY",38.7563,-83.8844,258
"Alexander, IL",39.7218,-90.0368,258
"Sanctuary, TX",32.9132,-97.5877,258
"Jobstown, NJ",40.0334,-74.6945,258
"Lohman, MO",38.5428,-92.3646,258
"Walloon Lake, MI",45.2718,-84.9412,258
"Hayes Center, NE",40.511,-101.0204,258
"Hammett, ID",42.9441,-115.4654,258
"Hall, NY",42.7965,-77.068,258
"Francis, OK",34.8745,-96.5926,258
"Oak Ridge, MO",37.4987,-89.7299,258
"Munich, ND",48.6729,-98.8385,258
"Centertown, TN",35.7251,-85.9197,258
"Holmesville, OH",40.629,-81.9233,257
"Mystic, IA",40.7792,-92.9446,257
"Medicine Bow, WY",41.8995,-106.2019,257
"Crane, IN",38.8943,-86.9012,257
"Fillmore, IL",39.1154,-89.2785,257
"Gresham, NE",41.0284,-97.4011,257
"Lodge Pole, MT",48.0272,-108.5518,257
"Cottageville, WV",38.8667,-81.8242,257
"Marquette, NE",41.0063,-98.0098,257
"Bethune, CO",39.3038,-102.4234,257
"Buckner, AR",33.3572,-93.4358,257
"Bloomington, ID",42.1908,-111.4042,257
"East Poultney, VT",43.5259,-73.2107,257
"Orchard, TX",29.6035,-95.969,257
"Marty, SD",42.9965,-98.4302,257
"East Hope, ID",48.2408,-116.2903,257
"Jamison City, PA",41.2982,-76.3691,257
"Glen Richey, PA",40.9489,-78.4778,257
"Raemon, NC",34.6229,-79.3491,257
"Olmsted, IL",37.1827,-89.0849,257
"Lisbon, LA",32.7893,-92.8672,257
"Halifax, NC",36.3255,-77.5901,257
"Wall Lake, IN",41.7297,-85.1999,256
"Montezuma Creek, UT",37.2563,-109.303,256
"Peterson, MN",43.7868,-91.8333,256
"Upper Stewartsville, NJ",40.7048,-75.1205,256
"Woodland Hills, NE",40.7511,-96.421,256
"St. Peter, IL",38.8676,-88.8505,256
"Malden-on-Hudson, NY",42.0932,-73.9365,256
"Hull, GA",34.0155,-83.2938,256
"St. Petersburg, PA",41.161,-79.6545,256
"Harperville, MS",32.4928,-89.4879,256
"Plum, TX",29.9324,-96.9812,256
"Kistler, PA",40.3769,-77.8654,256
"Roaring Springs, TX",33.8992,-100.8561,256
"Karthaus, PA",41.1211,-78.1198,255
"Drummond, MT",46.6665,-113.1471,255
"Rewey, WI",42.8419,-90.3961,255
"Brownsville, IN",39.6645,-85.0047,255
"Cove Neck, NY",40.884,-73.5002,255
"Granville, IA",42.9853,-95.8749,255
"Oakley, MI",43.1434,-84.1685,255
"Volga, IA",42.8029,-91.5423,255
"Ceylon, MN",43.5329,-94.6307,255
"Southampton Meadows, VA",36.5916,-76.9293,255
"Eureka, WI",44.0074,-88.8425,255
"St. Mary, MO",37.8737,-89.9497,255
"Jamestown, CO",40.118,-105.3914,255
"Pauline, SC",34.8321,-81.8693,255
"Burkettsville, OH",40.353,-84.6426,255
"Houstonia, MO",38.8994,-93.3592,255
"Pleasant Grove, AR",35.8205,-91.907,255
"Grand Marais, MI",46.6685,-85.9751,255
"Central Pacolet, SC",34.9096,-81.7527,255
"Morgan's Point, TX",29.6765,-95.0027,255
"Victoria, IL",41.0315,-90.0918,255
"Norene, TN",36.0541,-86.2382,254
"Ida, LA",33.0016,-93.8954,254
"Bloomville, NY",42.3338,-74.818,254
"Pickstown, SD",43.0671,-98.5295,254
"Kelly, WY",43.6227,-110.6273,254
"Dupont, IN",38.8915,-85.5167,254
"Perry, IL",39.7821,-90.7474,254
"Kaycee, WY",43.7101,-106.6371,254
"Donovan, IL",40.8849,-87.6139,254
"Downsville, NY",42.0833,-74.9966,254
"Kinta, OK",35.1194,-95.2378,254
"Rushville, MO",39.5874,-95.0235,254
"Rock River, WY",41.7317,-105.9752,254
"Harvel, IL",39.3577,-89.5322,254
"Noma, FL",30.9802,-85.6223,254
"Broeck Pointe, KY",38.2955,-85.5857,254
"Ivor, VA",36.9052,-76.8978,254
"Kirkville, IA",41.1423,-92.5036,254
"Junction City, MO",37.5733,-90.2907,254
"Pleasant Grove, MD",39.6802,-78.6904,254
"Lewisville, MN",43.9241,-94.4341,254
"Corinth, KY",38.4997,-84.6031,254
"Savage Town, VA",37.55,-75.7983,254
"Burnt Ranch, CA",40.8111,-123.5082,253
"Henderson, IL",41.0238,-90.3535,253
"Gurley, NE",41.3214,-102.9745,253
"Scotland, GA",32.0472,-82.8181,253
"Westby, MT",48.871,-104.0551,253
"San Simon, AZ",32.2682,-109.2302,253
"Fairview, WV",39.5927,-80.2469,253
"Madrid, AL",31.0356,-85.3992,253
"Harrell, AR",33.5099,-92.4001,253
"Eau Claire, PA",41.1368,-79.7986,253
"Antreville, SC",34.2971,-82.5541,253
"Renwick, IA",42.8269,-93.9813,253
"Richfield, CA",39.9738,-122.1732,253
"Woolsey, GA",33.3626,-84.4113,253
"Irwin, ID",43.3965,-111.2721,253
"Madrid, NE",40.8525,-101.5278,253
"Dellroy, OH",40.555,-81.1992,253
"Buckingham Courthouse, VA",37.5541,-78.5514,253
"Mountain, WI",45.1863,-88.468,253
"Crisman, CO",40.0416,-105.3675,253
"Coffee Springs, AL",31.1664,-85.9103,252
"Broaddus, TX",31.305,-94.2699,252
"Blue Mound, KS",38.089,-95.01,252
"Lamont, OK",36.6911,-97.5583,252
"West Sullivan, MO",38.192,-91.1919,252
"Chelyan, WV",38.1958,-81.4928,252
"Thompsons, TX",29.4906,-95.6304,252
"New Ringgold, PA",40.6892,-75.9928,252
"Stella, MO",36.7626,-94.191,252
"Blakesburg, IA",40.962,-92.6347,252
"High Hill, MO",38.8754,-91.3776,252
"Ponderosa, NM",35.6555,-106.6544,252
"New Point, IN",39.3096,-85.3266,252
"Nason, IL",38.176,-88.9663,252
"Rosalie, NE",42.0574,-96.5128,252
"Bryant, IL",40.4655,-90.0948,252
"Bliss, ID",42.9243,-114.9479,252
"Wanship, UT",40.8167,-111.4151,252
"Fallston, PA",40.724,-80.3133,252
"Catharine, KS",38.9302,-99.2144,252
"Campton, KY",37.7353,-83.5473,251
"Lava Hot Springs, ID",42.6198,-112.0098,251
"Stickney, SD",43.5894,-98.4376,251
"Chemung, IL",42.4162,-88.6641,251
"Chauncey, WV",37.7652,-81.9834,251
"Applegate, MI",43.3554,-82.6371,251
"Coulter, IA",42.733,-93.3701,251
"Bellewood, KY",38.2608,-85.6594,251
"Roswell, OH",40.4759,-81.348,251
"Nakaibito, NM",35.7826,-108.8039,251
"Mize, MS",31.8665,-89.5542,251
"Boydton, VA",36.666,-78.3908,251
"Lake Lorraine, WI",42.733,-88.7374,251
"Wallace, WV",39.4072,-80.4911,251
"Ridgeway, OH",40.5122,-83.5692,251
"Fox, AR",35.7844,-92.2996,251
"Hilltop, GA",33.1063,-84.4382,251
"Bon Air, TN",35.9359,-85.3644,251
"Millhousen, IN",39.2114,-85.435,251
"Ebro, FL",30.4369,-85.8791,251
"La Sal, UT",38.3026,-109.2646,251
"La Rosita, TX",26.4017,-98.9322,251
"Maplewood Park, OH",41.1392,-80.5798,251
"Brimfield, IN",41.4542,-85.398,251
"Spokane, MO",36.8669,-93.287,250
"Philadelphia, MO",39.8387,-91.7391,250
"Toronto, KS",37.7986,-95.9497,250
"Hinsdale, MT",48.4036,-107.0582,250
"Lincoln, MI",44.6842,-83.4133,250
"Rockland, MI",46.7394,-89.1795,250
"Yankee Hill, NE",40.7653,-96.7322,250
"Norwood, LA",30.9682,-91.1125,250
"Carolina, AL",31.2337,-86.5227,250
"Centerview, MO",38.7462,-93.8442,250
"Turley, NM",36.7366,-107.79,250
"Schuyler, VA",37.7939,-78.7002,250
"Villanueva, NM",35.2659,-105.3602,250
"Newtown, IN",40.2045,-87.1483,250
"Pembine, WI",45.6369,-87.9916,250
"East Rochester, OH",40.7495,-81.0401,250
"Downing, WI",45.0498,-92.1243,250
"Alberta, VA",36.8552,-77.8937,249
"Stratton, OH",40.5255,-80.6314,249
"New Gretna, NJ",39.5909,-74.455,249
"Worley, ID",47.4007,-116.9193,249
"Hill View Heights, WY",43.8159,-104.1517,249
"Coffman Cove, AK",56.0057,-132.8395,249
"Wahkon, MN",46.1206,-93.5223,249
"Wellton Hills, AZ",32.6231,-114.1453,249
"Pocahontas, TN",35.0547,-88.8019,249
"Lakota, IA",43.3786,-94.0963,249
"Laclede, MO",39.7879,-93.1697,249
"Grand Lake Towne, OK",36.5048,-95.0252,249
"Annona, TX",33.5818,-94.9131,249
"Hosmer, SD",45.5788,-99.4736,249
"Buckland, OH",40.6235,-84.2599,249
"Greenway, AR",36.3405,-90.2221,249
"Renner Corner, SD",43.6524,-96.7044,249
"Oakville, IN",40.0792,-85.3905,249
"Sycamore, OK",36.399,-94.7149,249
"Hamilton, WA",48.5283,-121.9839,249
"Riverview, AL",31.0587,-87.0709,249
"Stotts City, MO",37.1018,-93.9483,249
"Big Creek, WV",38.0054,-82.0361,249
"Maywood, NE",40.6587,-100.6223,248
"Prescott, IA",41.0235,-94.613,248
"Marquette, WI",43.7464,-89.1384,248
"St. John, ND",48.9437,-99.7132,248
"Beaver Creek, MN",43.6123,-96.3624,248
"Garden Farms, CA",35.4158,-120.6141,248
"Holland, MN",44.0897,-96.1944,248
"Velarde, NM",36.1608,-105.9659,248
"Mill Creek, OK",34.4022,-96.8249,248
"Ronald, WA",47.2338,-121.0336,248
"Madrid, NM",35.4033,-106.1537,248
"New Eucha, OK",36.3912,-94.8522,248
"Pillow, PA",40.6406,-76.803,248
"Faceville, GA",30.7537,-84.6372,248
"Freistatt, MO",37.0213,-93.8976,248
"Odell, NE",40.0503,-96.8016,248
"Elmira, CA",38.3523,-121.9077,248
"Rives, TN",36.356,-89.0495,248
"Lillie, LA",32.9221,-92.6614,248
"Monroe, NE",41.4741,-97.5989,248
"Twin Rocks, PA",40.4967,-78.8659,248
"Oconee, GA",32.8535,-82.9576,248
"Gordon, OH",39.9303,-84.5091,248
"Robertsville, OH",40.7621,-81.1936,248
"Arroyo Gardens, TX",26.2052,-97.5021,248
"Twilight, PA",40.1158,-79.8936,248
"Newton Hamilton, PA",40.3925,-77.8354,248
"Raisin City, CA",36.6033,-119.9092,248
"No Name, CO",39.5597,-107.293,248
"Lower Santan Village, AZ",33.1427,-111.7853,248
